"Unnamed: 0","Unnamed: 1","Unnamed: 2","Unnamed: 3","Unnamed: 4","Unnamed: 5","Unnamed: 6","Unnamed: 7","Unnamed: 8","Unnamed: 9","Unnamed: 10","Unnamed: 11","Unnamed: 12","Unnamed: 13","Unnamed: 14","Unnamed: 15","Unnamed: 16"
"2 x 9/9 1/2 cv","3700","7","CEIVMM9123780","4879.81","","","CEIVMM9123710","5150.63","","","CEIVMM9123712","5675.77","","","CEIVMM9123714","6039.66"
"2 x 9/9 3/4 cv","3700","7","CEIVMM9343780","4945.81","","","CEIVMM9343710","5216.63","","","CEIVMM9343712","5741.77","","","CEIVMM9343714","6105.66"
"2 x 9/9 1/2 cv","3900","7","CEIVMM9123980","4988.8","","","CEIVMM9123910","5254.42","","","CEIVMM9123912","5797.71","","","CEIVMM9123914","6152.85"
"2 x 9/9 3/4 cv","3900","7","CEIVMM9343980","5054.8","","","CEIVMM9343910","5320.42","","","CEIVMM9343912","5863.71","","","CEIVMM9343914","6218.85"
"2 x 9/9 1/2 cv","4000","8","CEIVMM9124080","5087","","","CEIVMM9124010","5479.42","","","CEIVMM9124012","5903.59","","","CEIVMM9124014","6302.01"
"2 x 9/9 3/4 cv","4000","8","CEIVMM9344080","5153","","","CEIVMM9344010","5545.42","","","CEIVMM9344012","5969.59","","","CEIVMM9344014","6368.01"
"","","","","","","","","","","","","","","","",""
"CAMPANA INVERTIDA MONOBLOCK 400º/2H","ANCHO","","FONDO 800","","","","FONDO 1000","","","","FONDO 1200","","","","FONDO 1400",""
"MOTOR","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"9/9 3/4 cv 400º/2h","1000","2","CEIVM4M1080","3015.07","","","CEIVM4M1010","3116.5","","","CEIVM4M1012","3354.15","","","CEIVM4M1014","3508.21"
"9/9 3/4 cv 400º/2h","1200","2","CEIVM4M1280","3168.55","","","CEIVM4M1210","3259.52","","","CEIVM4M1212","3505.43","","","CEIVM4M1214","3663.15"
"9/9 3/4 cv 400º/2h","1500","3","CEIVM4M1580","3363.13","","","CEIVM4M1510","3498.83","","","CEIVM4M1512","3769.92","","","CEIVM4M1514","3963.8"
"9/9 3/4 cv 400º/2h","1700","3","CEIVM4M1780","3500.3","","","CEIVM4M1710","3572.75","","","CEIVM4M1712","3954.38","","","CEIVM4M1714","4152.33"
"9/9 3/4 cv 400º/2h","2000","4","CEIVM4M2080","3707.49","","","CEIVM4M2010","3901.54","","","CEIVM4M2012","4182.2","","","CEIVM4M2014","4414.69"
"9/9 3/4 cv 400º/2h","2200","4","CEIVM4M2280","3816.47","","","CEIVM4M2210","4005.32","","","CEIVM4M2212","4304.14","","","CEIVM4M2214","4527.88"
"9/9 3/4 cv 400º/2h","2400","4","CEIVM4M2480","4381.81","","","CEIVM4M2410","4568.07","","","CEIVM4M2412","4922.72","","","CEIVM4M2414","5171.62"
"9/9 3/4 cv 400º/2h","2500","5","CEIVM4M2580","4029.11","","","CEIVM4M2510","4230.37","","","CEIVM4M2512","4563.72","","","CEIVM4M2514","4795.55"
"9/9 3/4 cv 400º/2h","2700","5","CEIVM4M2780","4576.39","","","CEIVM4M2710","4807.38","","","CEIVM4M2712","5187.22","","","CEIVM4M2714","5472.26"
"9/9 3/4 cv 400º/2h","2900","5","CEIVM4M2980","4713.56","","","CEIVM4M2910","4881.3","","","CEIVM4M2912","5371.68","","","CEIVM4M2914","5660.8"
"9/9 3/4 cv 400º/2h","3000","6","CEIVM4M3080","4770.97","","","CEIVM4M3010","5046.68","","","CEIVM4M3012","5451.71","","","CEIVM4M3014","5772.91"
"2 x 9/9 3/4 cv 400º/2h","3200","6","CEIVM4M3280","6688.82","","","CEIVM4M3210","6901.28","","","CEIVM4M3212","7416.85","","","CEIVM4M3214","7742.13"
"2 x 9/9 3/4 cv 400º/2h","3400","6","CEIVM4M3480","6825.99","","","CEIVM4M3410","6975.2","","","CEIVM4M3412","7601.31","","","CEIVM4M3414","7930.66"
"2 x 9/9 3/4 cv 400º/2h","3500","7","CEIVM4M3580","6896","","","CEIVM4M3510","7230.07","","","CEIVM4M3512","7644.67","","","CEIVM4M3514","8004.48"
"2 x 9/9 3/4 cv 400º/2h","3600","6","CEIVM4M3680","7375.75","","","CEIVM4M3610","7657.3","","","CEIVM4M3612","8120.7","","","CEIVM4M3614","8460.77"
"2 x 9/9 3/4 cv 400º/2h","3700","7","CEIVM4M3780","7033.17","","","CEIVM4M3710","7303.99","","","CEIVM4M3712","7829.13","","","CEIVM4M3714","8193.02"
"2 x 9/9 3/4 cv 400º/2h","3900","7","CEIVM4M3980","7142.16","","","CEIVM4M3910","7407.78","","","CEIVM4M3912","7951.07","","","CEIVM4M3914","8306.21"
"2 x 9/9 3/4 cv 400º/2h","4000","8","CEIVM4M4080","7240.36","","","CEIVM4M4010","7632.78","","","CEIVM4M4012","8056.95","","","CEIVM4M4014","8455.37"
"","","","","","","","","","","","","","","","",""
"CAMPANA PERIMETRAL BÁSICA  ","ANCHO","","FONDO 1400","","","","FONDO 1800","","","","FONDO 2200","","","","FONDO 2500",""
"MOTOR","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1200","4","CEPERBC1214","2011.87","","","CEPERBC1218","2065.89","","","CEPERBC1222","2467.96","","","CEPERBC1225","2594.5"
"","1500","6","CEPERBC1514","2329.18","","","CEPERBC1518","2454.76","","","CEPERBC1522","2897.14","","","CEPERBC1525","3043.3"
"","1700","6","CEPERBC1714","2509.19","","","CEPERBC1718","2533.56","","","CEPERBC1722","3152.8","","","CEPERBC1725","3319.17"
"","2000","8","CEPERBC2014","2826.3","","","CEPERBC2018","3045.24","","","CEPERBC2022","3502.93","","","CEPERBC2025","3732.06"
"","2200","8","CEPERBC2214","2930.19","","","CEPERBC2218","3140.81","","","CEPERBC2222","3627.54","","","CEPERBC2225","3827.74"
"","2400","8","CEPERBC2414","3656.44","","","CEPERBC2418","3858.07","","","CEPERBC2422","4408.98","","","CEPERBC2425","4648.07"
"","2500","10","CEPERBC2514","3272.66","","","CEPERBC2518","3503.13","","","CEPERBC2522","4045.12","","","CEPERBC2525","4300.63"
"","2700","10","CEPERBC2714","3973.75","","","CEPERBC2718","4246.94","","","CEPERBC2722","4838.15","","","CEPERBC2725","5096.87"
"","2900","10","CEPERBC2914","4153.75","","","CEPERBC2918","4325.75","","","CEPERBC2922","5093.82","","","CEPERBC2925","5372.74"
"","3000","12","CEPERBC3014","4291.06","","","CEPERBC3018","4635.81","","","CEPERBC3022","5267.33","","","CEPERBC3025","5545.67"
"","3200","12","CEPERBC3214","4471.06","","","CEPERBC3218","4714.62","","","CEPERBC3222","5523","","","CEPERBC3225","5821.54"
"","3400","12","CEPERBC3414","4651.06","","","CEPERBC3418","4793.42","","","CEPERBC3422","5778.66","","","CEPERBC3425","6097.41"
"","3500","14","CEPERBC3514","4788.17","","","CEPERBC3518","5226.29","","","CEPERBC3522","5873.12","","","CEPERBC3525","6234.43"
"","3600","12","CEPERBC3614","5301","","","CEPERBC3618","5650.25","","","CEPERBC3622","6349.99","","","CEPERBC3625","6701.64"
"","3700","14","CEPERBC3714","4968.17","","","CEPERBC3718","5305.1","","","CEPERBC3722","6128.79","","","CEPERBC3725","6510.3"
"","3900","14","CEPERBC3914","5072.06","","","CEPERBC3918","5400.67","","","CEPERBC3922","6253.4","","","CEPERBC3925","6605.97"
"","4000","16","CEPERBC4014","5285.28","","","CEPERBC4018","5816.77","","","CEPERBC4022","6478.91","","","CEPERBC4025","6923.19"
"","4200","16","CEPERBC4214","5389.17","","","CEPERBC4218","5912.34","","","CEPERBC4222","6603.52","","","CEPERBC4225","7018.86"
"","4400","16","CEPERBC4414","5493.06","","","CEPERBC4418","6007.91","","","CEPERBC4422","6728.13","","","CEPERBC4425","7114.54"
"","4500","18","CEPERBC4514","5731.64","","","CEPERBC4518","6274.66","","","CEPERBC4522","7021.1","","","CEPERBC4525","7491.75"
"","4600","16","CEPERBC4614","6295.63","","","CEPERBC4618","6585.61","","","CEPERBC4622","7719.68","","","CEPERBC4625","8150.98"
"","4700","18","CEPERBC4714","5835.53","","","CEPERBC4718","6370.23","","","CEPERBC4722","7145.71","","","CEPERBC4725","7587.43"
"","4900","18","CEPERBC4914","6612.94","","","CEPERBC4918","6974.48","","","CEPERBC4922","8148.86","","","CEPERBC4925","8599.78"
"","5000","20","CEPERBC5014","6178","","","CEPERBC5018","6732.55","","","CEPERBC5022","7563.3","","","CEPERBC5025","8060.32"
"","5100","18","CEPERBC5114","6792.94","","","CEPERBC5118","7053.28","","","CEPERBC5122","8404.52","","","CEPERBC5125","8875.65"
"","5200","20","CEPERBC5214","6929.84","","","CEPERBC5218","7608.96","","","CEPERBC5222","8419.93","","","CEPERBC5225","8976.76"
"","5400","20","CEPERBC5414","7110.05","","","CEPERBC5418","7564.96","","","CEPERBC5422","8754.65","","","CEPERBC5425","9288.54"
"","5500","22","CEPERBC5514","7247.15","","","CEPERBC5518","7997.83","","","CEPERBC5522","8849.1","","","CEPERBC5525","9425.56"
"","5600","20","CEPERBC5614","7213.94","","","CEPERBC5618","7660.53","","","CEPERBC5622","8879.26","","","CEPERBC5625","9384.21"
"","5700","22","CEPERBC5714","7427.16","","","CEPERBC5718","8076.63","","","CEPERBC5722","9104.77","","","CEPERBC5725","9701.43"
"","5900","22","CEPERBC5914","7454.93","","","CEPERBC5918","8188.97","","","CEPERBC5922","9098.32","","","CEPERBC5925","9616.9"
"","6000","24","CEPERBC6014","7744.26","","","CEPERBC6018","8588.31","","","CEPERBC6022","9454.9","","","CEPERBC6025","10114.32"
"","","","","","","","","","","","","","","","",""
"CAMPANA PERIMETRAL INTEGRAL ","ANCHO","","FONDO 1400","","","","FONDO 1800","","","","FONDO 2200","","","","FONDO 2500",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1200","4","CEPERIC1214","2272.79","","","CEPERIC1218","2326.81","","","CEPERIC1222","2728.88","","","CEPERIC1225","2855.42"
"","1500","6","CEPERIC1514","2666.36","","","CEPERIC1518","2791.93","","","CEPERIC1522","3234.31","","","CEPERIC1525","3380.48"
"","1700","6","CEPERIC1714","2871.92","","","CEPERIC1718","2896.3","","","CEPERIC1722","3515.54","","","CEPERIC1725","3681.91"
"","2000","8","CEPERIC2014","3282.62","","","CEPERIC2018","3501.56","","","CEPERIC2022","3959.25","","","CEPERIC2025","4188.39"
"","2200","8","CEPERIC2214","3386.91","","","CEPERIC2218","3597.53","","","CEPERIC2222","4084.26","","","CEPERIC2225","4284.46"
"","2400","8","CEPERIC2414","4178.28","","","CEPERIC2418","4379.91","","","CEPERIC2422","4930.82","","","CEPERIC2425","5169.91"
"","2500","10","CEPERIC2514","3811.57","","","CEPERIC2518","4042.04","","","CEPERIC2522","4584.03","","","CEPERIC2525","4839.54"
"","2700","10","CEPERIC2714","4571.84","","","CEPERIC2718","4845.03","","","CEPERIC2722","5436.24","","","CEPERIC2725","5694.96"
"","2900","10","CEPERIC2914","4777.41","","","CEPERIC2918","4949.4","","","CEPERIC2922","5717.48","","","CEPERIC2925","5996.4"
"","3000","12","CEPERIC3014","4965.4","","","CEPERIC3018","5310.16","","","CEPERIC3022","5941.67","","","CEPERIC3025","6220.02"
"","3200","12","CEPERIC3214","5170.97","","","CEPERIC3218","5414.53","","","CEPERIC3222","6222.9","","","CEPERIC3225","6521.45"
"","3400","12","CEPERIC3414","5376.54","","","CEPERIC3418","5518.89","","","CEPERIC3422","6504.14","","","CEPERIC3425","6822.88"
"","3500","14","CEPERIC3514","5581.66","","","CEPERIC3518","6019.79","","","CEPERIC3522","6666.62","","","CEPERIC3525","7027.93"
"","3600","12","CEPERIC3614","6083.76","","","CEPERIC3618","6433.01","","","CEPERIC3622","7132.75","","","CEPERIC3625","7484.4"
"","3700","14","CEPERIC3714","5787.23","","","CEPERIC3718","6124.16","","","CEPERIC3722","6947.85","","","CEPERIC3725","7329.36"
"","3900","14","CEPERIC3914","5891.52","","","CEPERIC3918","6220.12","","","CEPERIC3922","7072.85","","","CEPERIC3925","7425.43"
"","4000","16","CEPERIC4014","6197.93","","","CEPERIC4018","6729.42","","","CEPERIC4022","7391.56","","","CEPERIC4025","7835.84"
"","4200","16","CEPERIC4214","6302.21","","","CEPERIC4218","6825.39","","","CEPERIC4222","7516.56","","","CEPERIC4225","7931.91"
"","4400","16","CEPERIC4414","6406.5","","","CEPERIC4418","6921.35","","","CEPERIC4422","7641.57","","","CEPERIC4425","8027.98"
"","4500","18","CEPERIC4514","6726.88","","","CEPERIC4518","7269.9","","","CEPERIC4522","8016.34","","","CEPERIC4525","8486.99"
"","4600","16","CEPERIC4614","7282.02","","","CEPERIC4618","7572","","","CEPERIC4622","8706.07","","","CEPERIC4625","9137.37"
"","4700","18","CEPERIC4714","6831.16","","","CEPERIC4718","7365.86","","","CEPERIC4722","8141.34","","","CEPERIC4725","8583.06"
"","4900","18","CEPERIC4914","7675.58","","","CEPERIC4918","8037.12","","","CEPERIC4922","9211.5","","","CEPERIC4925","9662.42"
"","5000","20","CEPERIC5014","7255.82","","","CEPERIC5018","7810.37","","","CEPERIC5022","8641.12","","","CEPERIC5025","9138.14"
"","5100","18","CEPERIC5114","7881.15","","","CEPERIC5118","8141.49","","","CEPERIC5122","9492.73","","","CEPERIC5125","9963.86"
"","5200","20","CEPERIC5214","8103.41","","","CEPERIC5218","8782.53","","","CEPERIC5222","9593.5","","","CEPERIC5225","10150.32"
"","5400","20","CEPERIC5414","8291.84","","","CEPERIC5418","8746.75","","","CEPERIC5422","9936.44","","","CEPERIC5425","10470.33"
"","5500","22","CEPERIC5514","8496.97","","","CEPERIC5518","9247.65","","","CEPERIC5522","10098.92","","","CEPERIC5525","10675.38"
"","5600","20","CEPERIC5614","8396.13","","","CEPERIC5618","8842.72","","","CEPERIC5622","10061.45","","","CEPERIC5625","10566.4"
"","5700","22","CEPERIC5714","8702.54","","","CEPERIC5718","9352.02","","","CEPERIC5722","10380.16","","","CEPERIC5725","10976.81"
"","5900","22","CEPERIC5914","8705.55","","","CEPERIC5918","9439.58","","","CEPERIC5922","10348.93","","","CEPERIC5925","10867.52"
"","6000","24","CEPERIC6014","9113.24","","","CEPERIC6018","9957.28","","","CEPERIC6022","10823.87","","","CEPERIC6025","11483.29"
"","","","","","","","","","","","","","","","",""
"CAMPANA PERIMETRAL COMPENSADA ","ANCHO","","FONDO 1400","","","","FONDO 1800","","","","FONDO 2200","","","","FONDO 2500",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1200","4","CEPERCC1214","3306.75","","","CEPERCC1218","3380.4","","","CEPERCC1222","3928.68","","","CEPERCC1225","4101.24"
"","1500","6","CEPERCC1514","3864.3","","","CEPERCC1518","4035.54","","","CEPERCC1522","4638.78","","","CEPERCC1525","4838.1"
"","1700","6","CEPERCC1714","4224.37","","","CEPERCC1718","4257.61","","","CEPERCC1722","5102.03","","","CEPERCC1725","5328.9"
"","2000","8","CEPERCC2014","4792.5","","","CEPERCC2018","5091.06","","","CEPERCC2022","5715.18","","","CEPERCC2025","6027.64"
"","2200","8","CEPERCC2214","4884.91","","","CEPERCC2218","5172.12","","","CEPERCC2222","5835.84","","","CEPERCC2225","6108.84"
"","2400","8","CEPERCC2414","6112.61","","","CEPERCC2418","6387.57","","","CEPERCC2422","7138.8","","","CEPERCC2425","7464.84"
"","2500","10","CEPERCC2514","5504.91","","","CEPERCC2518","5819.19","","","CEPERCC2522","6558.27","","","CEPERCC2525","6906.69"
"","2700","10","CEPERCC2714","6670.17","","","CEPERCC2718","7042.71","","","CEPERCC2722","7848.9","","","CEPERCC2725","8201.7"
"","2900","10","CEPERCC2914","7030.23","","","CEPERCC2918","7264.78","","","CEPERCC2922","8312.15","","","CEPERCC2925","8692.5"
"","3000","12","CEPERCC3014","7227.72","","","CEPERCC3018","7697.85","","","CEPERCC3022","8559","","","CEPERCC3025","8938.56"
"","3200","12","CEPERCC3214","7587.79","","","CEPERCC3218","7919.92","","","CEPERCC3222","9022.25","","","CEPERCC3225","9429.36"
"","3400","12","CEPERCC3414","7947.86","","","CEPERCC3418","8141.98","","","CEPERCC3422","9485.5","","","CEPERCC3425","9920.15"
"","3500","14","CEPERCC3514","8155.92","","","CEPERCC3518","8753.37","","","CEPERCC3522","9635.4","","","CEPERCC3525","10128.1"
"","3600","12","CEPERCC3614","8918.48","","","CEPERCC3618","9394.73","","","CEPERCC3622","10348.92","","","CEPERCC3625","10828.44"
"","3700","14","CEPERCC3714","8515.99","","","CEPERCC3718","8975.44","","","CEPERCC3722","10098.65","","","CEPERCC3725","10618.89"
"","3900","14","CEPERCC3914","8608.4","","","CEPERCC3918","9056.5","","","CEPERCC3922","10219.31","","","CEPERCC3925","10700.1"
"","4000","16","CEPERCC4014","9084.12","","","CEPERCC4018","9808.89","","","CEPERCC4022","10711.8","","","CEPERCC4025","11317.63"
"","4200","16","CEPERCC4214","9176.53","","","CEPERCC4218","9889.95","","","CEPERCC4222","10832.46","","","CEPERCC4225","11398.84"
"","4400","16","CEPERCC4414","9268.94","","","CEPERCC4418","9971.01","","","CEPERCC4422","10953.12","","","CEPERCC4425","11480.04"
"","4500","18","CEPERCC4514","9796.53","","","CEPERCC4518","10537.02","","","CEPERCC4522","11554.89","","","CEPERCC4525","12196.69"
"","4600","16","CEPERCC4614","10753.72","","","CEPERCC4618","11149.15","","","CEPERCC4622","12695.62","","","CEPERCC4625","13283.75"
"","4700","18","CEPERCC4714","9888.94","","","CEPERCC4718","10618.08","","","CEPERCC4722","11675.55","","","CEPERCC4725","12277.89"
"","4900","18","CEPERCC4914","11311.28","","","CEPERCC4918","11804.29","","","CEPERCC4922","13405.72","","","CEPERCC4925","14020.61"
"","5000","20","CEPERCC5014","10508.95","","","CEPERCC5018","11265.15","","","CEPERCC5022","12397.99","","","CEPERCC5025","13075.75"
"","5100","18","CEPERCC5114","11671.35","","","CEPERCC5118","12026.36","","","CEPERCC5122","13868.96","","","CEPERCC5125","14511.41"
"","5200","20","CEPERCC5214","11889.99","","","CEPERCC5218","12816.05","","","CEPERCC5222","13921.92","","","CEPERCC5225","14681.23"
"","5400","20","CEPERCC5414","12239.48","","","CEPERCC5418","12859.81","","","CEPERCC5422","14482.12","","","CEPERCC5425","15210.15"
"","5500","22","CEPERCC5514","12447.54","","","CEPERCC5518","13471.19","","","CEPERCC5522","14632.02","","","CEPERCC5525","15418.09"
"","5600","20","CEPERCC5614","12331.89","","","CEPERCC5618","12940.87","","","CEPERCC5622","14602.78","","","CEPERCC5625","15291.35"
"","5700","22","CEPERCC5714","12807.61","","","CEPERCC5718","13693.26","","","CEPERCC5722","15095.27","","","CEPERCC5725","15908.89"
"","5900","22","CEPERCC5914","12632.36","","","CEPERCC5918","13633.31","","","CEPERCC5922","14873.34","","","CEPERCC5925","15580.5"
"","6000","24","CEPERCC6014","13375.74","","","CEPERCC6018","14526.71","","","CEPERCC6022","15708.42","","","CEPERCC6025","16607.63"
"","","","","","","","","","","","","","","","",""
"CAMPANA DE VAHOS","ANCHO","","FONDO 800","","","","FONDO 1000","","","","FONDO 1200","","","","FONDO 1400",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1000","","CEVH1080","831.3","","","CEVH1010","886.1","","","CEVH1012","1074.4","","","CEVH1014","1198.48"
"","1200","","CEVH1280","924.92","","","CEVH1210","989.84","","","CEVH1212","1187.14","","","CEVH1214","1322.48"
"","1500","","CEVH1580","1088.78","","","CEVH1510","1168.9","","","CEVH1512","1379.7","","","CEVH1514","1531.92"
"","1700","","CEVH1780","1193.1","","","CEVH1710","1283.34","","","CEVH1712","1503.14","","","CEVH1714","1666.62"
"","2000","","CEVH2080","1344.66","","","CEVH2010","1450.1","","","CEVH2012","1683.4","","","CEVH2014","1863.76"
"","2200","","CEVH2280","1441.88","","","CEVH2210","1557.44","","","CEVH2212","1799.74","","","CEVH2214","1991.36"
"","2400","","CEVH2480","1581.39","","","CEVH2410","1707.08","","","CEVH2412","1958.38","","","CEVH2414","2161.25"
"","2500","","CEVH2580","1586.64","","","CEVH2510","1717.4","","","CEVH2512","1973.2","","","CEVH2514","2181.7"
"","2700","","CEVH2780","1745.26","","","CEVH2710","1886.14","","","CEVH2712","2150.94","","","CEVH2714","2370.7"
"","2900","","CEVH2980","1849.57","","","CEVH2910","2000.58","","","CEVH2912","2274.38","","","CEVH2914","2505.39"
"","3000","","CEVH3080","1909.12","","","CEVH3010","2065.2","","","CEVH3012","2343.5","","","CEVH3014","2580.14"
"","3200","","CEVH3280","2013.44","","","CEVH3210","2179.64","","","CEVH3212","2466.94","","","CEVH3214","2714.84"
"","3400","","CEVH3480","2117.75","","","CEVH3410","2294.08","","","CEVH3412","2590.38","","","CEVH3414","2849.53"
"","3500","","CEVH3580","2165","","","CEVH3510","2346.4","","","CEVH3512","2647.2","","","CEVH3514","2911.98"
"","3600","","CEVH3680","2237.86","","","CEVH3610","2424.32","","","CEVH3612","2729.62","","","CEVH3614","3000.03"
"","3700","","CEVH3780","2269.32","","","CEVH3710","2460.84","","","CEVH3712","2770.64","","","CEVH3714","3046.68"
"","3900","","CEVH3980","2366.53","","","CEVH3910","2568.18","","","CEVH3912","2886.98","","","CEVH3914","3174.27"
"","4000","","CEVH4080","2420.88","","","CEVH4010","2627.6","","","CEVH4012","2950.9","","","CEVH4014","3243.82"
"","4200","","CEVH4280","2518.1","","","CEVH4210","2734.94","","","CEVH4212","3067.24","","","CEVH4214","3371.42"
"","4400","","CEVH4480","2615.31","","","CEVH4410","2842.28","","","CEVH4412","3183.58","","","CEVH4414","3499.01"
"","4500","","CEVH4580","2662.86","","","CEVH4510","2894.9","","","CEVH4512","3240.7","","","CEVH4514","3561.76"
"","4600","","CEVH4680","2774.22","","","CEVH4610","3011.32","","","CEVH4612","3361.62","","","CEVH4614","3688.31"
"","4700","","CEVH4780","2760.08","","","CEVH4710","3002.24","","","CEVH4712","3357.04","","","CEVH4714","3689.36"
"","4900","","CEVH4980","2938.09","","","CEVH4910","3190.38","","","CEVH4912","3554.18","","","CEVH4914","3897.75"
"","5000","","CEVH5080","2904.84","","","CEVH5010","3162.2","","","CEVH5012","3530.5","","","CEVH5014","3879.7"
"","5100","","CEVH5180","3042.4","","","CEVH5110","3304.82","","","CEVH5112","3677.62","","","CEVH5114","4032.45"
"","5200","","CEVH5280","3077.36","","","CEVH5210","3344.84","","","CEVH5212","3722.14","","","CEVH5214","4082.6"
"","5400","","CEVH5480","3193.97","","","CEVH5410","3471.58","","","CEVH5412","3857.88","","","CEVH5414","4229.59"
"","5500","","CEVH5580","3241.22","","","CEVH5510","3523.9","","","CEVH5512","3914.7","","","CEVH5514","4292.04"
"","5600","","CEVH5680","3291.18","","","CEVH5610","3578.92","","","CEVH5612","3974.22","","","CEVH5614","4357.19"
"","5700","","CEVH5780","3345.54","","","CEVH5710","3638.34","","","CEVH5712","4038.14","","","CEVH5714","4426.74"
"","5900","","CEVH5980","3435.65","","","CEVH5910","3738.58","","","CEVH5912","4147.38","","","CEVH5914","4547.23"
"","6000","","CEVH6080","3497.1","","","CEVH6010","3805.1","","","CEVH6012","4218.4","","","CEVH6014","4623.88"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW BÁSICA MURAL","ANCHO","","FONDO 800","","","","FONDO 1000","","","","FONDO 1200","","","","FONDO 1400",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1000","2","CELWBM1080","856","","","CELWBM1010","930.57","","","CELWBM1012","1020.67","","","CELWBM1014","1185.28"
"","1200","2","CELWBM1280","946.22","","","CELWBM1210","1031.32","","","CELWBM1212","1128.94","","","CELWBM1214","1297.2"
"","1500","3","CELWBM1580","1083.3","","","CELWBM1510","1189.2","","","CELWBM1512","1309.49","","","CELWBM1514","1508.98"
"","1700","3","CELWBM1780","1160.94","","","CELWBM1710","1287.4","","","CELWBM1712","1410.44","","","CELWBM1714","1608.47"
"","2000","4","CELWBM2080","1333.54","","","CELWBM2010","1452.56","","","CELWBM2012","1578.61","","","CELWBM2014","1786.8"
"","2200","4","CELWBM2280","1411.39","","","CELWBM2210","1531.8","","","CELWBM2212","1674.06","","","CELWBM2214","1894.45"
"","2400","4","CELWBM2480","1762.01","","","CELWBM2410","1921.04","","","CELWBM2412","2093.1","","","CELWBM2414","2333.88"
"","2500","5","CELWBM2580","1557.5","","","CELWBM2510","1717.18","","","CELWBM2512","1847.74","","","CELWBM2514","2064.16"
"","2700","5","CELWBM2780","1906.83","","","CELWBM2710","2087.86","","","CELWBM2712","2287.11","","","CELWBM2714","2579.95"
"","2900","5","CELWBM2980","1988.04","","","CELWBM2910","2192.39","","","CELWBM2912","2397.95","","","CELWBM2914","2683.09"
"","3000","6","CELWBM3080","2036.17","","","CELWBM3010","2236.81","","","CELWBM3012","2454.21","","","CELWBM3014","2757.45"
"","3200","6","CELWBM3280","2117.38","","","CELWBM3210","2341.34","","","CELWBM3212","2565.05","","","CELWBM3214","2860.59"
"","3400","6","CELWBM3480","2191.46","","","CELWBM3410","2433.19","","","CELWBM3412","2656.11","","","CELWBM3414","2956.42"
"","3500","7","CELWBM3580","2294.96","","","CELWBM3510","2514.38","","","CELWBM3512","2744.01","","","CELWBM3514","3052.81"
"","3600","6","CELWBM3680","2577.81","","","CELWBM3610","2810.76","","","CELWBM3612","3057.26","","","CELWBM3614","3370.57"
"","3700","7","CELWBM3780","2369.04","","","CELWBM3710","2606.24","","","CELWBM3712","2835.07","","","CELWBM3714","3148.64"
"","3900","7","CELWBM3980","2491.46","","","CELWBM3910","2768.54","","","CELWBM3912","3056.03","","","CELWBM3914","3435.17"
"","4000","8","CELWBM4080","2536.67","","","CELWBM4010","2763.53","","","CELWBM4012","2992.44","","","CELWBM4014","3313.08"
"","4200","8","CELWBM4280","2615.2","","","CELWBM4210","2845.93","","","CELWBM4212","3090.13","","","CELWBM4214","3427.23"
"","4400","8","CELWBM4480","2692.36","","","CELWBM4410","2922","","","CELWBM4412","2959.26","","","CELWBM4414","3528.39"
"","4500","9","CELWBM4580","2768.33","","","CELWBM4510","3039.19","","","CELWBM4512","3279.08","","","CELWBM4514","3606.31"
"","4600","8","CELWBM4680","3018.56","","","CELWBM4610","3338.18","","","CELWBM4612","3643.62","","","CELWBM4614","4031.05"
"","4700","9","CELWBM4780","2845.49","","","CELWBM4710","3115.25","","","CELWBM4712","3372.29","","","CELWBM4714","3707.47"
"","4900","9","CELWBM4980","3147.91","","","CELWBM4910","3487.13","","","CELWBM4912","3810.72","","","CELWBM4914","4208.55"
"","5000","10","CELWBM5080","2984.59","","","CELWBM5010","3292.76","","","CELWBM5012","3530.71","","","CELWBM5014","3867.81"
"","5100","9","CELWBM5180","3221.99","","","CELWBM5110","3578.99","","","CELWBM5112","3901.78","","","CELWBM5114","4304.38"
"","5200","10","CELWBM5280","3368.74","","","CELWBM5210","3676.39","","","CELWBM5212","3990.74","","","CELWBM5214","4401.59"
"","5400","10","CELWBM5480","3389.62","","","CELWBM5410","3736.28","","","CELWBM5412","4059.15","","","CELWBM5414","4468.82"
"","5500","11","CELWBM5580","3498.09","","","CELWBM5510","3825.35","","","CELWBM5512","4157.84","","","CELWBM5514","4579.09"
